id,image,h_div,num_of_swap,swap_log,grid_w,grid_h,factor,source_image
230,000000018748_f28_h2_s2.png,2,2,"[[1, 0], [1, 0]]",2,2,28,COCO_train2014_000000018748.jpg
231,000000018773_f28_h4_s1.png,4,1,"[[3, 7]]",2,4,28,COCO_train2014_000000018773.jpg
232,000000018809_f28_h2_s2.png,2,2,"[[1, 3], [0, 2]]",2,2,28,COCO_train2014_000000018809.jpg
233,000000018908_f28_h2_s1.png,2,1,"[[8, 4]]",6,2,28,COCO_train2014_000000018908.jpg
234,000000018973_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000018973.jpg
235,000000019037_f28_h2_s3.png,2,3,"[[2, 0], [1, 3], [0, 2]]",3,2,28,COCO_train2014_000000019037.jpg
236,000000019194_f28_h4_s2.png,4,2,"[[16, 3], [2, 16]]",5,4,28,COCO_train2014_000000019194.jpg
237,000000019227_f28_h3_s2.png,3,2,"[[8, 10], [1, 8]]",4,3,28,COCO_train2014_000000019227.jpg
238,000000019394_f28_h4_s1.png,4,1,"[[19, 1]]",5,4,28,COCO_train2014_000000019394.jpg
239,000000019450_f28_h4_s3.png,4,3,"[[16, 9], [14, 0], [1, 16]]",5,4,28,COCO_train2014_000000019450.jpg
240,000000019463_f28_h3_s2.png,3,2,"[[10, 1], [7, 8]]",4,3,28,COCO_train2014_000000019463.jpg
241,000000019695_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000019695.jpg
242,000000019737_f28_h2_s1.png,2,1,"[[1, 3]]",3,2,28,COCO_train2014_000000019737.jpg
243,000000019766_f28_h4_s3.png,4,3,"[[18, 17], [22, 10], [12, 20]]",6,4,28,COCO_train2014_000000019766.jpg
244,000000019852_f28_h4_s2.png,4,2,"[[14, 17], [19, 13]]",5,4,28,COCO_train2014_000000019852.jpg
245,000000019987_f28_h2_s3.png,2,3,"[[0, 3], [1, 2], [3, 0]]",2,2,28,COCO_train2014_000000019987.jpg
246,000000020046_f28_h3_s2.png,3,2,"[[3, 4], [3, 0]]",2,3,28,COCO_train2014_000000020046.jpg
247,000000020281_f28_h3_s2.png,3,2,"[[5, 4], [5, 2]]",3,3,28,COCO_train2014_000000020281.jpg
248,000000020418_f28_h4_s2.png,4,2,"[[2, 3], [2, 3]]",5,4,28,COCO_train2014_000000020418.jpg
249,000000020420_f28_h3_s1.png,3,1,"[[11, 5]]",4,3,28,COCO_train2014_000000020420.jpg
250,000000020456_f28_h2_s3.png,2,3,"[[0, 3], [2, 3], [0, 2]]",2,2,28,COCO_train2014_000000020456.jpg
251,000000020549_f28_h3_s3.png,3,3,"[[6, 0], [4, 5], [5, 1]]",3,3,28,COCO_train2014_000000020549.jpg
252,000000020575_f28_h4_s3.png,4,3,"[[3, 1], [7, 1], [1, 3]]",2,4,28,COCO_train2014_000000020575.jpg
253,000000020727_f28_h4_s2.png,4,2,"[[3, 13], [8, 10]]",4,4,28,COCO_train2014_000000020727.jpg
254,000000020795_f28_h4_s3.png,4,3,"[[9, 11], [10, 8], [0, 10]]",3,4,28,COCO_train2014_000000020795.jpg
255,000000020849_f28_h4_s3.png,4,3,"[[8, 0], [5, 4], [9, 15]]",4,4,28,COCO_train2014_000000020849.jpg
256,000000021049_f28_h3_s2.png,3,2,"[[0, 3], [13, 2]]",5,3,28,COCO_train2014_000000021049.jpg
257,000000021294_f28_h4_s3.png,4,3,"[[12, 2], [4, 0], [2, 17]]",5,4,28,COCO_train2014_000000021294.jpg
258,000000021553_f28_h2_s2.png,2,2,"[[3, 1], [2, 0]]",2,2,28,COCO_train2014_000000021553.jpg
259,000000021647_f28_h3_s2.png,3,2,"[[11, 5], [9, 10]]",4,3,28,COCO_train2014_000000021647.jpg
260,000000021772_f28_h2_s1.png,2,1,"[[1, 2]]",3,2,28,COCO_train2014_000000021772.jpg
261,000000021795_f28_h4_s1.png,4,1,"[[2, 9]]",5,4,28,COCO_train2014_000000021795.jpg
262,000000021983_f28_h3_s3.png,3,3,"[[6, 8], [9, 7], [6, 4]]",4,3,28,COCO_train2014_000000021983.jpg
263,000000022056_f28_h3_s1.png,3,1,"[[2, 5]]",2,3,28,COCO_train2014_000000022056.jpg
264,000000022340_f28_h3_s3.png,3,3,"[[5, 2], [0, 2], [3, 5]]",2,3,28,COCO_train2014_000000022340.jpg
265,000000022360_f28_h2_s1.png,2,1,"[[1, 3]]",3,2,28,COCO_train2014_000000022360.jpg
266,000000022409_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000022409.jpg
267,000000022484_f28_h3_s1.png,3,1,"[[0, 8]]",4,3,28,COCO_train2014_000000022484.jpg
268,000000022487_f28_h4_s2.png,4,2,"[[5, 4], [12, 18]]",5,4,28,COCO_train2014_000000022487.jpg
269,000000022708_f28_h4_s1.png,4,1,"[[16, 18]]",5,4,28,COCO_train2014_000000022708.jpg
270,000000022757_f28_h4_s2.png,4,2,"[[2, 13], [23, 1]]",6,4,28,COCO_train2014_000000022757.jpg
271,000000022799_f28_h3_s1.png,3,1,"[[7, 1]]",3,3,28,COCO_train2014_000000022799.jpg
272,000000022879_f28_h3_s3.png,3,3,"[[6, 10], [6, 11], [6, 4]]",4,3,28,COCO_train2014_000000022879.jpg
273,000000022907_f28_h2_s2.png,2,2,"[[0, 3], [1, 5]]",3,2,28,COCO_train2014_000000022907.jpg
274,000000022962_f28_h3_s3.png,3,3,"[[5, 1], [6, 1], [3, 7]]",4,3,28,COCO_train2014_000000022962.jpg
275,000000022964_f28_h4_s2.png,4,2,"[[16, 2], [12, 9]]",5,4,28,COCO_train2014_000000022964.jpg
276,000000023015_f28_h4_s2.png,4,2,"[[7, 11], [5, 2]]",5,4,28,COCO_train2014_000000023015.jpg
277,000000023102_f28_h4_s3.png,4,3,"[[7, 34], [32, 12], [49, 22]]",13,4,28,COCO_train2014_000000023102.jpg
278,000000023134_f28_h3_s3.png,3,3,"[[2, 4], [1, 3], [4, 3]]",3,3,28,COCO_train2014_000000023134.jpg
279,000000023163_f28_h2_s3.png,2,3,"[[1, 3], [0, 1], [3, 1]]",2,2,28,COCO_train2014_000000023163.jpg
280,000000023301_f28_h4_s3.png,4,3,"[[14, 22], [18, 21], [20, 19]]",6,4,28,COCO_train2014_000000023301.jpg
281,000000023357_f28_h3_s3.png,3,3,"[[2, 1], [3, 0], [3, 4]]",2,3,28,COCO_train2014_000000023357.jpg
282,000000023544_f28_h4_s2.png,4,2,"[[8, 19], [1, 12]]",5,4,28,COCO_train2014_000000023544.jpg
283,000000023630_f28_h4_s1.png,4,1,"[[9, 15]]",7,4,28,COCO_train2014_000000023630.jpg
284,000000023687_f28_h3_s1.png,3,1,"[[0, 6]]",4,3,28,COCO_train2014_000000023687.jpg
285,000000023803_f28_h4_s1.png,4,1,"[[12, 7]]",4,4,28,COCO_train2014_000000023803.jpg
286,000000023874_f28_h4_s3.png,4,3,"[[1, 15], [18, 6], [10, 16]]",5,4,28,COCO_train2014_000000023874.jpg
287,000000023919_f28_h4_s1.png,4,1,"[[0, 8]]",3,4,28,COCO_train2014_000000023919.jpg
288,000000024150_f28_h4_s1.png,4,1,"[[11, 1]]",8,4,28,COCO_train2014_000000024150.jpg
289,000000024264_f28_h2_s3.png,2,3,"[[3, 1], [1, 2], [2, 1]]",2,2,28,COCO_train2014_000000024264.jpg
290,000000024368_f28_h3_s2.png,3,2,"[[5, 11], [9, 0]]",4,3,28,COCO_train2014_000000024368.jpg
291,000000024401_f28_h4_s3.png,4,3,"[[10, 2], [10, 3], [17, 12]]",5,4,28,COCO_train2014_000000024401.jpg
292,000000024454_f28_h3_s2.png,3,2,"[[11, 10], [9, 2]]",4,3,28,COCO_train2014_000000024454.jpg
293,000000024489_f28_h3_s1.png,3,1,"[[9, 11]]",4,3,28,COCO_train2014_000000024489.jpg
294,000000024520_f28_h2_s2.png,2,2,"[[2, 3], [3, 0]]",2,2,28,COCO_train2014_000000024520.jpg
295,000000024547_f28_h4_s3.png,4,3,"[[1, 3], [6, 5], [5, 7]]",2,4,28,COCO_train2014_000000024547.jpg
296,000000024551_f28_h2_s3.png,2,3,"[[0, 3], [3, 2], [2, 0]]",2,2,28,COCO_train2014_000000024551.jpg
297,000000024637_f28_h3_s2.png,3,2,"[[2, 4], [5, 8]]",3,3,28,COCO_train2014_000000024637.jpg
298,000000024765_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000024765.jpg
299,000000024792_f28_h2_s2.png,2,2,"[[0, 3], [0, 3]]",2,2,28,COCO_train2014_000000024792.jpg
300,000000024794_f28_h3_s3.png,3,3,"[[2, 7], [2, 3], [2, 3]]",3,3,28,COCO_train2014_000000024794.jpg
301,000000024899_f28_h4_s2.png,4,2,"[[1, 14], [11, 22]]",6,4,28,COCO_train2014_000000024899.jpg
302,000000024922_f28_h4_s1.png,4,1,"[[14, 9]]",5,4,28,COCO_train2014_000000024922.jpg
303,000000024935_f28_h4_s2.png,4,2,"[[7, 18], [7, 10]]",6,4,28,COCO_train2014_000000024935.jpg
304,000000025045_f28_h3_s1.png,3,1,"[[5, 11]]",4,3,28,COCO_train2014_000000025045.jpg
305,000000025121_f28_h4_s2.png,4,2,"[[7, 6], [4, 7]]",2,4,28,COCO_train2014_000000025121.jpg
306,000000025241_f28_h4_s2.png,4,2,"[[5, 7], [19, 4]]",5,4,28,COCO_train2014_000000025241.jpg
307,000000025385_f28_h3_s1.png,3,1,"[[10, 7]]",4,3,28,COCO_train2014_000000025385.jpg
308,000000025525_f28_h3_s3.png,3,3,"[[1, 9], [1, 5], [1, 3]]",4,3,28,COCO_train2014_000000025525.jpg
309,000000025535_f28_h3_s2.png,3,2,"[[8, 2], [6, 1]]",4,3,28,COCO_train2014_000000025535.jpg
310,000000025549_f28_h2_s2.png,2,2,"[[2, 0], [3, 0]]",2,2,28,COCO_train2014_000000025549.jpg
311,000000025644_f28_h3_s3.png,3,3,"[[5, 3], [6, 1], [5, 3]]",4,3,28,COCO_train2014_000000025644.jpg
312,000000025673_f28_h2_s2.png,2,2,"[[0, 3], [2, 0]]",2,2,28,COCO_train2014_000000025673.jpg
313,000000025797_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000025797.jpg
314,000000025803_f28_h4_s1.png,4,1,"[[15, 14]]",5,4,28,COCO_train2014_000000025803.jpg
315,000000025816_f28_h4_s1.png,4,1,"[[1, 0]]",3,4,28,COCO_train2014_000000025816.jpg
316,000000025870_f28_h3_s1.png,3,1,"[[1, 5]]",2,3,28,COCO_train2014_000000025870.jpg
317,000000025872_f28_h4_s3.png,4,3,"[[16, 13], [3, 10], [7, 10]]",6,4,28,COCO_train2014_000000025872.jpg
318,000000025902_f28_h2_s1.png,2,1,"[[1, 4]]",3,2,28,COCO_train2014_000000025902.jpg
319,000000025917_f28_h4_s3.png,4,3,"[[14, 2], [3, 16], [19, 17]]",5,4,28,COCO_train2014_000000025917.jpg
320,000000025994_f28_h2_s3.png,2,3,"[[1, 3], [1, 2], [3, 0]]",2,2,28,COCO_train2014_000000025994.jpg
321,000000026109_f28_h4_s2.png,4,2,"[[3, 10], [6, 2]]",3,4,28,COCO_train2014_000000026109.jpg
322,000000026164_f28_h4_s3.png,4,3,"[[2, 17], [11, 2], [16, 18]]",6,4,28,COCO_train2014_000000026164.jpg
323,000000026241_f28_h4_s3.png,4,3,"[[17, 0], [12, 16], [1, 13]]",5,4,28,COCO_train2014_000000026241.jpg
324,000000026294_f28_h3_s2.png,3,2,"[[11, 0], [5, 1]]",4,3,28,COCO_train2014_000000026294.jpg
325,000000026362_f28_h4_s3.png,4,3,"[[10, 1], [9, 5], [2, 0]]",3,4,28,COCO_train2014_000000026362.jpg
326,000000026376_f28_h3_s3.png,3,3,"[[5, 11], [2, 11], [7, 8]]",4,3,28,COCO_train2014_000000026376.jpg
327,000000026388_f28_h4_s1.png,4,1,"[[4, 2]]",5,4,28,COCO_train2014_000000026388.jpg
328,000000026425_f28_h4_s2.png,4,2,"[[1, 10], [6, 1]]",5,4,28,COCO_train2014_000000026425.jpg
329,000000026427_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000026427.jpg
330,000000026454_f28_h4_s2.png,4,2,"[[17, 15], [8, 1]]",5,4,28,COCO_train2014_000000026454.jpg
331,000000026488_f28_h4_s1.png,4,1,"[[9, 12]]",6,4,28,COCO_train2014_000000026488.jpg
332,000000026517_f28_h2_s3.png,2,3,"[[2, 1], [0, 2], [3, 1]]",2,2,28,COCO_train2014_000000026517.jpg
333,000000026529_f28_h4_s2.png,4,2,"[[12, 10], [5, 16]]",5,4,28,COCO_train2014_000000026529.jpg
334,000000026536_f28_h4_s2.png,4,2,"[[11, 17], [8, 2]]",5,4,28,COCO_train2014_000000026536.jpg
335,000000026551_f28_h4_s2.png,4,2,"[[2, 14], [19, 5]]",5,4,28,COCO_train2014_000000026551.jpg
336,000000026598_f28_h4_s2.png,4,2,"[[10, 3], [2, 11]]",7,4,28,COCO_train2014_000000026598.jpg
337,000000026625_f28_h4_s2.png,4,2,"[[4, 3], [6, 1]]",2,4,28,COCO_train2014_000000026625.jpg
338,000000026699_f28_h4_s2.png,4,2,"[[11, 7], [1, 12]]",4,4,28,COCO_train2014_000000026699.jpg
339,000000026913_f28_h3_s3.png,3,3,"[[6, 4], [10, 0], [1, 11]]",4,3,28,COCO_train2014_000000026913.jpg
340,000000026995_f28_h4_s2.png,4,2,"[[11, 17], [5, 0]]",5,4,28,COCO_train2014_000000026995.jpg
341,000000027005_f28_h2_s3.png,2,3,"[[5, 3], [0, 2], [0, 2]]",3,2,28,COCO_train2014_000000027005.jpg
342,000000027030_f28_h4_s2.png,4,2,"[[5, 7], [9, 0]]",3,4,28,COCO_train2014_000000027030.jpg
343,000000027191_f28_h4_s1.png,4,1,"[[14, 11]]",5,4,28,COCO_train2014_000000027191.jpg
344,000000027282_f28_h3_s2.png,3,2,"[[1, 10], [2, 9]]",4,3,28,COCO_train2014_000000027282.jpg
345,000000027302_f28_h3_s2.png,3,2,"[[5, 11], [4, 3]]",4,3,28,COCO_train2014_000000027302.jpg
346,000000027329_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000027329.jpg
347,000000027364_f28_h4_s2.png,4,2,"[[17, 3], [8, 9]]",6,4,28,COCO_train2014_000000027364.jpg
348,000000027524_f28_h4_s2.png,4,2,"[[6, 10], [15, 6]]",5,4,28,COCO_train2014_000000027524.jpg
349,000000027534_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000027534.jpg
350,000000027562_f28_h2_s3.png,2,3,"[[3, 0], [2, 3], [2, 3]]",2,2,28,COCO_train2014_000000027562.jpg
351,000000027626_f28_h2_s3.png,2,3,"[[2, 1], [1, 3], [1, 2]]",2,2,28,COCO_train2014_000000027626.jpg
352,000000027675_f28_h4_s1.png,4,1,"[[3, 7]]",5,4,28,COCO_train2014_000000027675.jpg
353,000000027873_f28_h2_s1.png,2,1,"[[3, 0]]",2,2,28,COCO_train2014_000000027873.jpg
354,000000027907_f28_h3_s3.png,3,3,"[[4, 2], [3, 5], [1, 5]]",2,3,28,COCO_train2014_000000027907.jpg
355,000000028085_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000028085.jpg
356,000000028367_f28_h4_s3.png,4,3,"[[15, 17], [13, 14], [18, 2]]",5,4,28,COCO_train2014_000000028367.jpg
357,000000028525_f28_h2_s2.png,2,2,"[[0, 2], [3, 2]]",2,2,28,COCO_train2014_000000028525.jpg
358,000000028555_f28_h4_s2.png,4,2,"[[2, 9], [10, 9]]",3,4,28,COCO_train2014_000000028555.jpg
359,000000028728_f28_h2_s1.png,2,1,"[[3, 2]]",2,2,28,COCO_train2014_000000028728.jpg
360,000000028797_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000028797.jpg
361,000000028875_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000028875.jpg
362,000000028917_f28_h2_s2.png,2,2,"[[2, 0], [2, 0]]",2,2,28,COCO_train2014_000000028917.jpg
363,000000028924_f28_h4_s3.png,4,3,"[[8, 4], [9, 18], [2, 17]]",5,4,28,COCO_train2014_000000028924.jpg
364,000000029128_f28_h4_s1.png,4,1,"[[2, 1]]",2,4,28,COCO_train2014_000000029128.jpg
365,000000029140_f28_h4_s3.png,4,3,"[[23, 19], [10, 19], [1, 0]]",6,4,28,COCO_train2014_000000029140.jpg
366,000000029182_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000029182.jpg
367,000000029214_f28_h2_s3.png,2,3,"[[3, 5], [5, 0], [3, 5]]",3,2,28,COCO_train2014_000000029214.jpg
368,000000029312_f28_h3_s3.png,3,3,"[[4, 8], [3, 11], [6, 4]]",4,3,28,COCO_train2014_000000029312.jpg
369,000000029322_f28_h3_s1.png,3,1,"[[11, 0]]",4,3,28,COCO_train2014_000000029322.jpg
370,000000029391_f28_h2_s2.png,2,2,"[[3, 4], [3, 1]]",3,2,28,COCO_train2014_000000029391.jpg
371,000000029438_f28_h3_s3.png,3,3,"[[1, 3], [5, 2], [5, 2]]",2,3,28,COCO_train2014_000000029438.jpg
372,000000029582_f28_h3_s1.png,3,1,"[[5, 9]]",4,3,28,COCO_train2014_000000029582.jpg
373,000000029643_f28_h4_s1.png,4,1,"[[10, 7]]",5,4,28,COCO_train2014_000000029643.jpg
374,000000029647_f28_h3_s1.png,3,1,"[[4, 8]]",4,3,28,COCO_train2014_000000029647.jpg
375,000000029802_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000029802.jpg
376,000000029956_f28_h4_s2.png,4,2,"[[7, 14], [5, 14]]",4,4,28,COCO_train2014_000000029956.jpg
377,000000029982_f28_h3_s3.png,3,3,"[[11, 5], [3, 2], [7, 9]]",4,3,28,COCO_train2014_000000029982.jpg
378,000000030010_f28_h3_s2.png,3,2,"[[4, 8], [0, 2]]",4,3,28,COCO_train2014_000000030010.jpg
379,000000030054_f28_h3_s3.png,3,3,"[[7, 3], [3, 10], [5, 0]]",4,3,28,COCO_train2014_000000030054.jpg
380,000000030149_f28_h3_s3.png,3,3,"[[14, 13], [10, 11], [7, 4]]",5,3,28,COCO_train2014_000000030149.jpg
381,000000030160_f28_h4_s1.png,4,1,"[[3, 14]]",5,4,28,COCO_train2014_000000030160.jpg
382,000000030187_f28_h2_s2.png,2,2,"[[2, 1], [2, 0]]",2,2,28,COCO_train2014_000000030187.jpg
383,000000030193_f28_h3_s1.png,3,1,"[[4, 5]]",2,3,28,COCO_train2014_000000030193.jpg
384,000000030196_f28_h2_s2.png,2,2,"[[2, 0], [3, 2]]",2,2,28,COCO_train2014_000000030196.jpg
385,000000030205_f28_h3_s3.png,3,3,"[[4, 1], [2, 1], [6, 5]]",3,3,28,COCO_train2014_000000030205.jpg
386,000000030239_f28_h3_s3.png,3,3,"[[2, 1], [1, 5], [4, 3]]",2,3,28,COCO_train2014_000000030239.jpg
387,000000030247_f28_h4_s1.png,4,1,"[[1, 2]]",6,4,28,COCO_train2014_000000030247.jpg
388,000000030299_f28_h2_s3.png,2,3,"[[2, 1], [3, 0], [1, 2]]",2,2,28,COCO_train2014_000000030299.jpg
389,000000030391_f28_h4_s2.png,4,2,"[[5, 13], [19, 9]]",6,4,28,COCO_train2014_000000030391.jpg
390,000000030492_f28_h4_s2.png,4,2,"[[16, 17], [17, 15]]",5,4,28,COCO_train2014_000000030492.jpg
391,000000030769_f28_h4_s3.png,4,3,"[[9, 16], [0, 12], [10, 3]]",5,4,28,COCO_train2014_000000030769.jpg
392,000000030820_f28_h3_s3.png,3,3,"[[4, 11], [0, 10], [7, 4]]",4,3,28,COCO_train2014_000000030820.jpg
393,000000030852_f28_h4_s3.png,4,3,"[[9, 3], [11, 0], [9, 7]]",3,4,28,COCO_train2014_000000030852.jpg
394,000000031017_f28_h2_s3.png,2,3,"[[3, 0], [1, 0], [0, 1]]",2,2,28,COCO_train2014_000000031017.jpg
395,000000031079_f28_h2_s2.png,2,2,"[[2, 1], [1, 2]]",2,2,28,COCO_train2014_000000031079.jpg
396,000000031540_f28_h4_s1.png,4,1,"[[6, 4]]",2,4,28,COCO_train2014_000000031540.jpg
397,000000031561_f28_h4_s2.png,4,2,"[[1, 5], [16, 6]]",5,4,28,COCO_train2014_000000031561.jpg
398,000000031578_f28_h4_s2.png,4,2,"[[7, 4], [6, 2]]",2,4,28,COCO_train2014_000000031578.jpg
399,000000031602_f28_h2_s2.png,2,2,"[[4, 2], [4, 2]]",3,2,28,COCO_train2014_000000031602.jpg
400,000000031653_f28_h4_s3.png,4,3,"[[8, 16], [6, 8], [8, 18]]",5,4,28,COCO_train2014_000000031653.jpg
401,000000031673_f28_h3_s1.png,3,1,"[[4, 5]]",4,3,28,COCO_train2014_000000031673.jpg
402,000000031734_f28_h4_s1.png,4,1,"[[15, 10]]",5,4,28,COCO_train2014_000000031734.jpg
403,000000031912_f28_h4_s3.png,4,3,"[[4, 2], [1, 5], [6, 3]]",2,4,28,COCO_train2014_000000031912.jpg
404,000000031938_f28_h3_s1.png,3,1,"[[4, 0]]",4,3,28,COCO_train2014_000000031938.jpg
405,000000032174_f28_h3_s3.png,3,3,"[[1, 6], [7, 11], [4, 8]]",4,3,28,COCO_train2014_000000032174.jpg
406,000000032183_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000032183.jpg
407,000000032523_f28_h4_s2.png,4,2,"[[4, 3], [19, 24]]",7,4,28,COCO_train2014_000000032523.jpg
408,000000032579_f28_h4_s1.png,4,1,"[[7, 1]]",5,4,28,COCO_train2014_000000032579.jpg
409,000000032629_f28_h4_s3.png,4,3,"[[7, 8], [1, 4], [13, 10]]",5,4,28,COCO_train2014_000000032629.jpg
410,000000032674_f28_h4_s2.png,4,2,"[[3, 22], [4, 0]]",6,4,28,COCO_train2014_000000032674.jpg
411,000000032738_f28_h4_s1.png,4,1,"[[13, 16]]",5,4,28,COCO_train2014_000000032738.jpg
412,000000032787_f28_h3_s3.png,3,3,"[[3, 5], [5, 4], [0, 2]]",3,3,28,COCO_train2014_000000032787.jpg
413,000000032967_f28_h4_s3.png,4,3,"[[7, 18], [23, 1], [5, 14]]",6,4,28,COCO_train2014_000000032967.jpg
414,000000032997_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000032997.jpg
415,000000033034_f28_h2_s3.png,2,3,"[[2, 0], [0, 2], [0, 2]]",2,2,28,COCO_train2014_000000033034.jpg
416,000000033130_f28_h3_s2.png,3,2,"[[10, 8], [8, 7]]",4,3,28,COCO_train2014_000000033130.jpg
417,000000033157_f28_h2_s3.png,2,3,"[[3, 1], [1, 0], [2, 0]]",2,2,28,COCO_train2014_000000033157.jpg
418,000000033172_f28_h4_s2.png,4,2,"[[16, 11], [0, 22]]",9,4,28,COCO_train2014_000000033172.jpg
419,000000033240_f28_h3_s3.png,3,3,"[[10, 3], [2, 10], [10, 6]]",4,3,28,COCO_train2014_000000033240.jpg
420,000000033386_f28_h3_s3.png,3,3,"[[5, 1], [6, 11], [1, 3]]",4,3,28,COCO_train2014_000000033386.jpg
421,000000033408_f28_h2_s2.png,2,2,"[[2, 0], [0, 2]]",2,2,28,COCO_train2014_000000033408.jpg
422,000000033442_f28_h3_s1.png,3,1,"[[7, 4]]",4,3,28,COCO_train2014_000000033442.jpg
423,000000033612_f28_h3_s2.png,3,2,"[[4, 5], [0, 3]]",2,3,28,COCO_train2014_000000033612.jpg
424,000000033631_f28_h4_s2.png,4,2,"[[7, 1], [3, 15]]",5,4,28,COCO_train2014_000000033631.jpg
425,000000033787_f28_h3_s1.png,3,1,"[[6, 11]]",4,3,28,COCO_train2014_000000033787.jpg
426,000000033896_f28_h4_s3.png,4,3,"[[9, 3], [9, 12], [19, 7]]",5,4,28,COCO_train2014_000000033896.jpg
427,000000033902_f28_h2_s1.png,2,1,"[[3, 0]]",2,2,28,COCO_train2014_000000033902.jpg
428,000000033940_f28_h3_s3.png,3,3,"[[5, 7], [8, 7], [8, 3]]",3,3,28,COCO_train2014_000000033940.jpg
429,000000033959_f28_h2_s3.png,2,3,"[[0, 3], [3, 2], [2, 0]]",2,2,28,COCO_train2014_000000033959.jpg
430,000000034039_f28_h4_s1.png,4,1,"[[1, 18]]",5,4,28,COCO_train2014_000000034039.jpg
431,000000034104_f28_h4_s1.png,4,1,"[[18, 17]]",5,4,28,COCO_train2014_000000034104.jpg
432,000000034164_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000034164.jpg
433,000000034221_f28_h3_s1.png,3,1,"[[10, 3]]",4,3,28,COCO_train2014_000000034221.jpg
434,000000034267_f28_h4_s3.png,4,3,"[[15, 2], [16, 14], [1, 15]]",5,4,28,COCO_train2014_000000034267.jpg
435,000000034304_f28_h2_s3.png,2,3,"[[3, 1], [0, 3], [3, 2]]",2,2,28,COCO_train2014_000000034304.jpg
436,000000034340_f28_h3_s3.png,3,3,"[[0, 7], [4, 0], [11, 3]]",4,3,28,COCO_train2014_000000034340.jpg
437,000000034531_f28_h4_s1.png,4,1,"[[1, 14]]",5,4,28,COCO_train2014_000000034531.jpg
438,000000034624_f28_h3_s3.png,3,3,"[[1, 9], [0, 2], [7, 0]]",4,3,28,COCO_train2014_000000034624.jpg
439,000000034687_f28_h3_s2.png,3,2,"[[2, 3], [10, 11]]",4,3,28,COCO_train2014_000000034687.jpg
440,000000034816_f28_h3_s2.png,3,2,"[[6, 8], [6, 7]]",4,3,28,COCO_train2014_000000034816.jpg
441,000000034828_f28_h4_s3.png,4,3,"[[4, 12], [3, 6], [17, 12]]",5,4,28,COCO_train2014_000000034828.jpg
442,000000034835_f28_h4_s1.png,4,1,"[[7, 0]]",5,4,28,COCO_train2014_000000034835.jpg
443,000000034855_f28_h2_s2.png,2,2,"[[3, 2], [3, 2]]",2,2,28,COCO_train2014_000000034855.jpg
444,000000034961_f28_h3_s1.png,3,1,"[[3, 8]]",3,3,28,COCO_train2014_000000034961.jpg
445,000000035030_f28_h3_s1.png,3,1,"[[2, 1]]",2,3,28,COCO_train2014_000000035030.jpg
446,000000035033_f28_h4_s1.png,4,1,"[[1, 14]]",5,4,28,COCO_train2014_000000035033.jpg
447,000000035097_f28_h4_s1.png,4,1,"[[7, 6]]",5,4,28,COCO_train2014_000000035097.jpg
448,000000035127_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000035127.jpg
449,000000035128_f28_h4_s3.png,4,3,"[[11, 0], [3, 0], [6, 8]]",3,4,28,COCO_train2014_000000035128.jpg
450,000000035303_f28_h2_s3.png,2,3,"[[1, 0], [1, 3], [2, 0]]",2,2,28,COCO_train2014_000000035303.jpg
451,000000035318_f28_h4_s3.png,4,3,"[[10, 19], [19, 10], [7, 10]]",5,4,28,COCO_train2014_000000035318.jpg
452,000000035343_f28_h2_s3.png,2,3,"[[1, 2], [2, 1], [0, 3]]",2,2,28,COCO_train2014_000000035343.jpg
453,000000035367_f28_h4_s3.png,4,3,"[[2, 6], [6, 4], [7, 0]]",2,4,28,COCO_train2014_000000035367.jpg
454,000000035552_f28_h3_s3.png,3,3,"[[10, 6], [8, 5], [11, 6]]",4,3,28,COCO_train2014_000000035552.jpg
455,000000035884_f28_h3_s1.png,3,1,"[[4, 7]]",4,3,28,COCO_train2014_000000035884.jpg
456,000000035927_f28_h2_s3.png,2,3,"[[3, 0], [1, 2], [1, 2]]",2,2,28,COCO_train2014_000000035927.jpg
457,000000036057_f28_h4_s3.png,4,3,"[[4, 13], [7, 9], [6, 11]]",5,4,28,COCO_train2014_000000036057.jpg
